"","uID","Year","Outcome","months_with_outcome","Txmonths","isCoal","initialYear","S_n_CR","avgNOxControls","scrubber","totOpTime","NOxemissions","SO2emissions","CO2emissions","GrossLoad","HeatInput","pctCapacity","Phase2","EPA.Region","Latitude","Longitude","Tx","coal_no_scrubber","coal_with_scrubber"
"132","10745_20",2014,5.255,12,0,FALSE,NA,FALSE,1,FALSE,2227,5.255,0.108,NA,NA,364274.625,0.112619433193274,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"133","10745_21",2014,4.976,12,0,FALSE,NA,FALSE,1,FALSE,2333.5,4.976,0.113,NA,NA,379146.2,0.117029382132709,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"134","10745_3",2014,127.963,12,0,FALSE,NA,FALSE,0,FALSE,2295.5,127.963,0.652,NA,194724.75,2167183.875,0.210107313409902,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"135","10745_4",2014,136.869,12,0,FALSE,NA,FALSE,0,FALSE,2472.75,136.869,0.703,NA,211171.25,2338831.55,0.227074410549509,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"136","10745_5",2014,112.045,12,0,FALSE,NA,FALSE,0,FALSE,2242.5,112.045,0.623,NA,191966,2075244.075,0.201413734768387,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"137","10745_7",2014,149.607,12,0,FALSE,NA,FALSE,0,FALSE,2566,149.607,0.725,NA,219121.75,2416516.925,0.234709746870608,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"138","10745_8",2014,120.864,12,0,FALSE,NA,FALSE,0,FALSE,1985,120.864,0.562,NA,167322.75,1871920.675,0.181844155472759,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"139","10745_9",2014,94.837,12,0,FALSE,NA,FALSE,0,FALSE,1604,94.837,0.464,NA,137174.75,1542210.075,0.126039346070529,0,5,43.5861,-84.2242,FALSE,FALSE,FALSE
"140","10751_2001",2002,36.187,12,12,FALSE,NA,TRUE,0,FALSE,1587.75,36.187,0.574,105385.85,136959,1772580.475,0.148697665215184,1,2,39.9175,-75.1192,TRUE,FALSE,FALSE
"141","10771_1",2014,106.549,12,12,FALSE,1992,TRUE,1,TRUE,6356.6,106.549,6.684,212904.513,NA,1949773.641,0.542031306384747,1,3,37.2969,-77.2833,TRUE,FALSE,FALSE
"142","10771_2",2014,111.011,12,12,FALSE,NA,TRUE,1,TRUE,6719.59,111.011,6.877,222855.271,NA,2037077.197,0.56566023888163,1,3,37.2969,-77.2833,TRUE,FALSE,FALSE
"143","10773_1",2002,281.718,12,12,TRUE,1992,TRUE,1,TRUE,6875.75,281.718,53.152,204774.191,NA,1995827.71,0.593096743828795,1,3,37.1183,-79.2726,TRUE,FALSE,TRUE
"144","10773_2",2002,280.574,12,12,TRUE,NA,TRUE,1,TRUE,6863.5,280.574,52.021,203976.709,NA,1988046.915,0.590629762317611,1,3,37.1183,-79.2726,TRUE,FALSE,TRUE
"145","10774_1",2002,408.161,12,0,TRUE,1992,FALSE,1,TRUE,7078,408.161,51.306,212558.95,NA,2071729.117,0.590413848931445,1,3,36.6525,-76.9953,FALSE,FALSE,TRUE
"146","10774_1",2014,117.206,12,12,FALSE,NA,TRUE,1,TRUE,6405.44,117.206,6.583,210482.522,NA,1925289.801,0.54707856677494,1,3,36.6525,-76.9953,TRUE,FALSE,FALSE
"147","10774_2",2002,405.932,12,0,TRUE,NA,FALSE,1,TRUE,7117,405.932,50.27,214145.975,NA,2087214.358,0.594095898524351,1,3,36.6525,-76.9953,FALSE,FALSE,TRUE
"148","10774_2",2014,112.417,12,12,FALSE,NA,TRUE,1,TRUE,6296.97,112.417,6.296,202033.987,NA,1848625.286,0.524996116119432,1,3,36.6525,-76.9953,TRUE,FALSE,FALSE
"149","1077_1",2002,770.253,12,0,TRUE,1955,FALSE,0,FALSE,8360.5,770.253,779.686,288952.8,NA,2816307.7,0.456237870597987,1,7,42.0472,-92.8627,FALSE,TRUE,FALSE
"150","1077_2",2002,777.72,12,0,TRUE,1955,FALSE,0,FALSE,8383.5,777.72,810.275,299224.65,NA,2916438.4,0.593151569266333,1,7,42.0472,-92.8627,FALSE,TRUE,FALSE
"151","1077_3",2002,2202.06,12,0,TRUE,1961,FALSE,0,FALSE,7720.25,2202.06,2135.621,709830.125,NA,6925050.325,0.653958653055298,1,7,42.0472,-92.8627,FALSE,TRUE,FALSE
"152","10803_1",2002,15.498,12,12,FALSE,NA,TRUE,1,FALSE,2080,15.498,NA,NA,67225,703471.85,0.148972605437654,0,2,44.7258,-75.4417,TRUE,FALSE,FALSE
"153","10803_2",2002,6.53,12,12,FALSE,NA,TRUE,1,FALSE,1556.75,6.53,NA,NA,29240,323419.475,0.144426223994149,0,2,44.7258,-75.4417,TRUE,FALSE,FALSE
"154","10805_2001",2002,104.127,12,0,FALSE,NA,FALSE,1,FALSE,8616.25,104.127,0,0,181533,2046482.975,0.71262009130603,0,2,40.6781,-74.2744,FALSE,FALSE,FALSE
"155","10805_2001",2014,90.758,12,0,FALSE,NA,FALSE,1,FALSE,8401,90.758,NA,NA,121881.25,1448650.25,0.504298044790314,0,2,40.6781,-74.2744,FALSE,FALSE,FALSE
"156","1081_9",2002,1467.56,12,0,TRUE,NA,FALSE,1,FALSE,8247.25,1467.56,2280.113,775566.9,724796,7564888.675,0.717517982021315,0,7,41.5404,-90.4483,FALSE,TRUE,FALSE
"157","1081_9",2014,687.483,12,0,TRUE,NA,FALSE,1,FALSE,7505.85,687.483,2167.478,678683.647,689218.58,6493381.63,0.617420978686175,0,7,41.5404,-90.4483,FALSE,TRUE,FALSE
"158","10822_1",2014,217.811,12,12,FALSE,NA,TRUE,0,FALSE,8444.97,217.811,15.714,NA,NA,3160805.251,0.569148542304188,0,5,44.6062,-84.6901,TRUE,FALSE,FALSE
"159","10823_S42",2014,1.768,12,0,FALSE,NA,FALSE,1,FALSE,114.87,1.768,NA,1593.793,1596.6,19646.45,0.00784050720252609,0,1,42.3497,-70.9601,FALSE,FALSE,FALSE
"160","10823_S43",2014,6.746,12,0,FALSE,NA,FALSE,1,FALSE,178.28,6.746,NA,2118.67,2140.89,26111.348,0.0106871127767591,0,1,42.3497,-70.9601,FALSE,FALSE,FALSE
"161","1082_1",2002,883.382,12,0,TRUE,1954,FALSE,0,FALSE,8539.25,883.382,1227.832,393567.05,298943,3837041.325,0.515147616977337,1,7,41.18,-95.8408,FALSE,TRUE,FALSE
"162","1082_1",2014,475.933,12,0,TRUE,1954,FALSE,1,FALSE,6378.56,475.933,914.699,310948.57,233511.13,3035566.318,0.408166150419039,1,7,41.18,-95.8408,FALSE,TRUE,FALSE
"163","1082_2",2002,1065.853,12,0,TRUE,1958,FALSE,0,FALSE,8121.25,1065.853,1885.887,591624.725,549279,5767370.75,0.599062258510311,1,7,41.18,-95.8408,FALSE,TRUE,FALSE
"164","1082_2",2014,426.798,12,0,TRUE,1958,FALSE,1,FALSE,7150.96,426.798,1682.467,544681.22,490207.3,5314430.244,0.550882965156558,1,7,41.18,-95.8408,FALSE,TRUE,FALSE
"165","1082_3",2002,11506.167,12,0,TRUE,1978,FALSE,1,FALSE,7812.5,11506.167,17142.71,5433921.325,5301208,52962126.65,0.709621032234373,1,7,41.18,-95.8408,FALSE,TRUE,FALSE
"166","1082_3",2014,5381.426,12,0,TRUE,1978,FALSE,1,TRUE,8463.25,5381.426,9107.027,5210234.875,5278236.5,49678395.625,0.667610405740477,1,7,41.18,-95.8408,FALSE,FALSE,TRUE
"167","1082_4",2014,1377.942,12,12,TRUE,2007,TRUE,1,TRUE,7583.75,1377.942,2045.089,5107789.3,5562785.25,48701306.95,0.724572708488305,1,7,41.18,-95.8408,TRUE,FALSE,TRUE
"168","10865_FBC9",2014,385.83,12,12,TRUE,NA,TRUE,1,TRUE,8454.3,385.83,NA,NA,NA,11865254.833,0.902916925680577,0,5,39.8675,-88.885,TRUE,FALSE,TRUE
"169","10867_123-09",2014,379.17,12,0,TRUE,NA,FALSE,1,TRUE,7009.01,379.17,NA,NA,NA,4060883.595,0.983783466013598,0,5,39.8466,-88.9261,FALSE,FALSE,TRUE
"170","108_SGU1",2002,3849.033,12,0,TRUE,NA,FALSE,1,TRUE,8291.02,3849.033,1669.381,2728827.351,2632781,26626278.836,0.703972146512101,1,7,37.9306,-100.9725,FALSE,FALSE,TRUE
"171","108_SGU1",2014,1722.126,12,0,TRUE,NA,FALSE,1,TRUE,8509.36,1722.126,1544.634,2233477.438,2165220.81,21295583.942,0.562516012685059,1,7,37.9306,-100.9725,FALSE,FALSE,TRUE
"172","1091_1",2002,5216.963,12,0,TRUE,1964,FALSE,0,FALSE,8232.5,5216.963,3811.872,1059601.65,1003175,10347513.025,0.562609189902798,0,7,42.2996,-96.3634,FALSE,TRUE,FALSE
"173","1091_1",2014,1218.18,12,0,TRUE,1964,FALSE,1,FALSE,3665,1218.18,841.679,403458.65,345211,3888133.625,0.212776598375312,0,7,42.2996,-96.3634,FALSE,TRUE,FALSE
"174","1091_2",2002,4126.145,12,0,TRUE,1972,FALSE,1,FALSE,8428,4126.145,7239.494,2009647.825,2085948,19593128.25,0.695000208297891,1,7,42.2996,-96.3634,FALSE,TRUE,FALSE
"175","1091_2",2014,1185.928,12,0,TRUE,1972,FALSE,1,FALSE,6188.25,1185.928,2890.419,1277365.95,1215784.25,12195633.025,0.433149095264664,1,7,42.2996,-96.3634,FALSE,TRUE,FALSE
"176","10_1",2002,6300.377,12,0,TRUE,1965,FALSE,0,FALSE,7885.75,6300.377,20704.709,1947923.025,1949579,18985141.575,0.71641793809633,1,4,32.6017,-87.7811,FALSE,TRUE,FALSE
"177","10_1",2014,2334.016,12,0,TRUE,1965,FALSE,1.33333333333333,FALSE,7274.75,2334.016,15443.884,1285935.933,1316238.75,12533497.2,0.423589991165223,1,4,32.6017,-87.7811,FALSE,TRUE,FALSE
"178","10_2",2014,2862.395,12,0,TRUE,1966,FALSE,1,FALSE,8368.75,2862.395,19425.486,1580499.717,1653891.25,15404504.1,0.528233552670226,1,4,32.6017,-87.7811,FALSE,TRUE,FALSE
"179","10_CT2",2014,6.906,12,0,FALSE,NA,FALSE,1,FALSE,190.75,6.906,4.147,10733.709,11496,151719.7,0.0125038352127263,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"180","10_CT3",2002,22.877,12,0,FALSE,NA,FALSE,1,FALSE,743.25,22.877,6.967,40676.891,47097,618138,0.0543092887539954,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"181","10_CT3",2014,8.305,12,0,FALSE,NA,FALSE,1,FALSE,270,8.305,6.961,15277.295,15737.5,209833.9,0.0181357483969957,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"182","10_CT4",2002,28.193,12,0,FALSE,NA,FALSE,1,FALSE,728.25,28.193,14.485,40142.011,46668,603380.55,0.0530987425359331,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"183","10_CT5",2014,7.474,12,0,FALSE,NA,FALSE,1,FALSE,217,7.474,4.707,12288.187,13610.5,175894.3,0.0153734109101478,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"184","10_CT6",2002,23.151,12,0,FALSE,NA,FALSE,1,FALSE,668,23.151,8.157,36127.797,42064,547072.9,0.0481974274428783,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"185","10_CT7",2002,25.326,12,0,FALSE,NA,FALSE,1,FALSE,774.5,25.326,15.62,43153.508,49445,649517.2,0.0571559118825504,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"186","10_CT7",2014,6.182,12,0,FALSE,NA,FALSE,1,FALSE,187,6.182,1.248,10408.899,11405.25,152336.925,0.0133572338531778,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"187","10_CT8",2002,22.647,12,0,FALSE,NA,FALSE,1,FALSE,769,22.647,8.235,45313.686,52724,688925.375,0.0606241696197426,1,4,32.6017,-87.7811,FALSE,FALSE,FALSE
"188","1104_1",2002,1256.605,12,0,TRUE,1968,FALSE,2,FALSE,7616.25,1256.605,5261.699,1479153.25,1290347,14425647.175,0.787044024724678,0,7,40.7412,-91.1168,FALSE,TRUE,FALSE
"189","1122_8",2002,981.283,12,0,TRUE,1982,FALSE,0,FALSE,8431,981.283,829.292,478968.3,424711,4668367.1,0.546918998451574,1,7,42.0247,-93.6069,FALSE,TRUE,FALSE
"190","113_1",2002,1857.403,12,0,TRUE,1962,FALSE,0,TRUE,8447.99,1857.403,961.462,1039269.665,887614,10135095.153,0.78217914617468,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"191","113_1",2014,980.021,12,0,TRUE,1962,FALSE,1,TRUE,8181.02,980.021,603.845,989512.421,858271.59,9644400.589,0.74637320823017,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"192","113_2",2002,3374.942,12,0,TRUE,1978,FALSE,0,TRUE,7412.53,3374.942,1420.385,2174596.773,1745917,21208980.328,0.408320192995242,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"193","113_2",2014,2783.177,12,0,TRUE,1978,FALSE,1,TRUE,7722.44,2783.177,1136.367,1929359.84,1835722.75,18804689.995,0.361559045185581,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"194","113_3",2002,3393.39,12,0,TRUE,1980,FALSE,0,FALSE,8540.28,3393.39,8830.907,2202917.472,1971347,21469659.123,0.412419304216935,1,9,34.9394,-110.3033,FALSE,TRUE,FALSE
"195","113_3",2014,2093.849,12,0,TRUE,1980,FALSE,1,TRUE,7243.77,2093.849,656.695,1963436.419,1733322.95,19136835.085,0.3681283308899,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"196","113_4",2002,4255.366,12,0,TRUE,1981,FALSE,0,FALSE,7997.01,4255.366,9557.383,2933904.742,2778069,28625401.68,0.476893560451308,1,9,34.9394,-110.3033,FALSE,TRUE,FALSE
"197","113_4",2014,3089.159,12,0,TRUE,1981,FALSE,1,TRUE,8098.25,3089.159,1409.513,3327848.652,2893266.51,32435180.281,0.538750939537412,1,9,34.9394,-110.3033,FALSE,FALSE,TRUE
"198","1167_8",2002,2887.726,12,0,TRUE,1969,FALSE,0,FALSE,7742.24,2887.726,2571.971,660771.489,540292,6440275.959,0.827097021352173,1,7,41.3917,-91.0569,FALSE,TRUE,FALSE
"199","1167_9",2002,1543.616,12,0,TRUE,1983,FALSE,0,TRUE,7123.8,1543.616,539.248,1152888.825,982116,11236702.878,0.819136060301804,1,7,41.3917,-91.0569,FALSE,FALSE,TRUE
"200","1167_9",2014,712.393,12,0,TRUE,1983,FALSE,1,TRUE,7983.17,712.393,46.659,1005827.076,805059.05,9590242.794,0.499322717405914,1,7,41.3917,-91.0569,FALSE,FALSE,TRUE
"201","116_1",2002,107.405,12,0,FALSE,NA,FALSE,0,FALSE,4350.82,107.405,0.591,116852.704,178542,1966273.078,0.180479403028183,1,9,33.4225,-111.9122,FALSE,FALSE,FALSE
"202","116_1",2014,46.096,12,0,FALSE,NA,FALSE,0,FALSE,1382.82,46.096,0.19,37691.543,52199.82,634223.528,0.0583118002311288,1,9,33.4225,-111.9122,FALSE,FALSE,FALSE
"203","1175_6",2002,142.294,12,0,TRUE,1972,FALSE,0,FALSE,7241.3,142.294,211.979,77252.234,NA,752974.82,0.464955973311105,1,7,41.3981,-92.9144,FALSE,TRUE,FALSE
"204","117_CC4",2002,58.848,12,0,FALSE,NA,FALSE,0,FALSE,5220.43,58.848,1.144,226570.042,471582,3812453.723,0.364300471175779,1,9,33.4417,-112.1583,FALSE,FALSE,FALSE
"205","117_CC4",2014,12.421,12,0,FALSE,NA,FALSE,0,FALSE,956.87,12.421,0.209,41240.909,79443.62,693975.824,0.0664174662824359,1,9,33.4417,-112.1583,FALSE,FALSE,FALSE
"206","118_CT3",2014,2.639,12,0,FALSE,NA,FALSE,0,FALSE,191.76,2.639,0.038,7516.427,8820.49,126478.749,0.0151352259911652,1,9,32.5517,-111.3,FALSE,FALSE,FALSE
"207","120_1",2002,194.419,12,0,FALSE,NA,FALSE,0,FALSE,7956.95,194.419,1.504,204545.933,338027,3441417.103,0.65469971479127,1,9,32.7214,-114.7097,FALSE,FALSE,FALSE
"208","120_1",2014,96.329,12,0,FALSE,NA,FALSE,0,FALSE,7239.44,96.329,0.734,145388.437,207571.11,2446438.429,0.317637092407247,1,9,32.7214,-114.7097,FALSE,FALSE,FALSE
"209","120_CT5",2014,4.675,12,12,FALSE,NA,TRUE,0,FALSE,2203.27,4.675,0.239,47197.076,72264.37,794166.902,0.172758872506467,1,9,32.7214,-114.7097,TRUE,FALSE,FALSE
"210","120_CT6",2014,8.191,12,12,FALSE,NA,TRUE,0,FALSE,2469.67,8.191,0.274,54137.075,83764.79,910975.129,0.197963973494329,1,9,32.7214,-114.7097,TRUE,FALSE,FALSE
"211","1233_4",2014,224.507,12,0,FALSE,NA,FALSE,0,FALSE,6601.61,224.507,0.946,187196.109,292495.04,3149939.84,0.218703270943159,1,7,37.7328,-99.9497,FALSE,FALSE,FALSE
"212","1239_12",2014,26.367,12,0,FALSE,NA,FALSE,0,FALSE,1150.91,26.367,0.412,81817.08,123559.04,1376716,0.0778117647914006,1,7,37.0719,-94.6986,FALSE,FALSE,FALSE
"213","1239_39",2002,584.93,12,0,TRUE,NA,FALSE,0,FALSE,8441.75,584.93,2392.653,266788.125,184080,2622178.1,0.709366816991252,1,7,37.0719,-94.6986,FALSE,TRUE,FALSE
"214","1239_40",2002,874.44,12,0,TRUE,NA,FALSE,0,FALSE,8166.75,874.44,1039.596,407768.95,300763,3992109.675,0.713960272178161,1,7,37.0719,-94.6986,FALSE,TRUE,FALSE
"215","1240_2",2002,2023.218,12,0,FALSE,NA,FALSE,0,FALSE,3540.5,2023.218,3210.524,244863.17,637009,6844239.65,0.189889415561853,1,7,37.7903,-97.5217,FALSE,FALSE,FALSE
"216","1240_E1CT",2002,4.812,12,0,FALSE,NA,FALSE,0,FALSE,312,4.812,0.105,13488.075,17465,224800.125,0.0303156197429123,1,7,37.7903,-97.5217,FALSE,FALSE,FALSE
"217","1240_E1CT",2014,1.032,12,0,FALSE,NA,FALSE,0,FALSE,89.81,1.032,0.037,2077.225,5255.02,34401.023,0.00403442199432388,1,7,37.7903,-97.5217,FALSE,FALSE,FALSE
"218","1240_E2CT",2002,6.768,12,0,FALSE,NA,FALSE,0,FALSE,361,6.768,0.116,16215.604,19749,276910.2,0.0375255319643257,1,7,37.7903,-97.5217,FALSE,FALSE,FALSE
"219","1240_E3CT",2014,14.981,12,0,FALSE,NA,FALSE,0,FALSE,576.27,14.981,0.288,47575.12,74396.03,799530.097,0.0489995542861697,1,7,37.7903,-97.5217,FALSE,FALSE,FALSE
"220","1241_1",2002,30057.605,12,0,TRUE,1973,FALSE,1,TRUE,7561.79,30057.605,6648.07,5602433.644,4988907,54604664.817,0.714928434817935,1,7,38.3472,-94.6389,FALSE,FALSE,TRUE
"221","1241_1",2014,2586.439,12,12,TRUE,1973,TRUE,1,TRUE,7890.83,2586.439,3513.448,5722955.221,5471241.64,54566742.459,0.704565116987344,1,7,38.3472,-94.6389,TRUE,FALSE,TRUE
"222","1241_2",2002,8361.834,12,0,TRUE,1977,FALSE,1,FALSE,8105.28,8361.834,19355.121,5743929.928,5268539,55983768.372,0.633569655923564,1,7,38.3472,-94.6389,FALSE,TRUE,FALSE
"223","1242_3",2002,181.624,12,0,FALSE,NA,FALSE,0,FALSE,1795.25,181.624,452.103,79984.381,105397,1082862.775,0.109289330355107,1,7,37.5956,-97.4131,FALSE,FALSE,FALSE
"224","1242_3",2014,80.449,12,0,FALSE,NA,FALSE,0,FALSE,2284.44,80.449,0.238,49779.425,59964.14,837641.806,0.0739237816976184,1,7,37.5956,-97.4131,FALSE,FALSE,FALSE
"225","1242_4",2014,73.674,12,0,FALSE,NA,FALSE,0,FALSE,1994.13,73.674,0.209,43184.635,46825.35,726679.926,0.0642933808153465,1,7,37.5956,-97.4131,FALSE,FALSE,FALSE
"226","1248_4",2002,267.049,12,0,FALSE,NA,FALSE,0,FALSE,2426.25,267.049,734.293,135981.195,183765,1902245.175,0.0993599810665757,1,7,38.0906,-97.8747,FALSE,FALSE,FALSE
"227","124_GT1",2002,8.735,12,0,FALSE,NA,FALSE,0,FALSE,1203.36,8.735,0.232,45910.083,60489,772532.377,0.0773066218554483,1,9,32.2511,-110.9889,FALSE,FALSE,FALSE
"228","1250_3",2002,728.386,12,0,TRUE,1955,FALSE,0,FALSE,7782.5,728.386,1965.384,561000.2,385376,5467803.2,0.76646130185491,1,7,39.0072,-95.2692,FALSE,TRUE,FALSE
"229","1250_3",2014,295.166,12,0,TRUE,1955,FALSE,1,FALSE,8512.33,295.166,1345.429,450417.661,398846.15,4295423.643,0.602654684202819,1,7,39.0072,-95.2692,FALSE,TRUE,FALSE
"230","1250_4",2002,1986.543,12,0,TRUE,1960,FALSE,0,TRUE,8489.75,1986.543,1430.026,1142450.6,920662,11138048.35,0.902718107960518,1,7,39.0072,-95.2692,FALSE,FALSE,TRUE
"231","1250_4",2014,542.171,12,0,TRUE,1960,FALSE,1,TRUE,8518.52,542.171,51.371,844483.447,778340.92,8052520.406,0.652782991744971,1,7,39.0072,-95.2692,FALSE,FALSE,TRUE
"232","1250_5",2002,3546.283,12,0,TRUE,1971,FALSE,0,TRUE,8319.25,3546.283,4353.733,3508526.05,2820827,34196132.2,0.904350268836938,1,7,39.0072,-95.2692,FALSE,FALSE,TRUE
"233","1250_5",2014,1767.956,12,0,TRUE,1971,FALSE,1,TRUE,8305.97,1767.956,448.637,2900951.714,2827126.43,27677997.573,0.732129778532783,1,7,39.0072,-95.2692,FALSE,FALSE,TRUE
"234","1252_10",2002,1876.931,12,0,TRUE,NA,FALSE,0,FALSE,8327,1876.931,4514.901,1257561.55,1078420,12256919.7,0.732657131305656,1,7,39.0522,-95.5669,FALSE,TRUE,FALSE
"235","1252_10",2014,651.853,12,0,TRUE,NA,FALSE,1,FALSE,8275.12,651.853,3067.683,1060189.217,1012650.07,10110428.26,0.604491902490446,1,7,39.0522,-95.5669,FALSE,TRUE,FALSE
"236","1252_9",2002,1530.563,12,0,TRUE,NA,FALSE,0,FALSE,8625.5,1530.563,2692.7,788385.1,629554,7684020.525,0.795190976913842,1,7,39.0522,-95.5669,FALSE,TRUE,FALSE
"237","1252_9",2014,318.264,12,0,TRUE,NA,FALSE,1,FALSE,7060.85,318.264,1477.517,511615.335,469505.68,4881888.211,0.507068047342084,1,7,39.0522,-95.5669,FALSE,TRUE,FALSE
"238","126_3",2002,394.743,12,0,FALSE,NA,FALSE,0,FALSE,7282.67,394.743,1.057,209219.515,337945,3520433.988,0.331051357131664,1,9,32.16,-110.9047,FALSE,FALSE,FALSE
"239","126_4",2002,1742.875,12,0,TRUE,1967,FALSE,1,FALSE,8598.25,1742.875,3116.532,805643.819,760508,7895974.487,0.529151654633954,1,9,32.16,-110.9047,FALSE,TRUE,FALSE
"240","126_4",2014,970.476,12,0,TRUE,1967,FALSE,1,FALSE,7148.93,970.476,1084.511,488867.109,560390.91,5947922.269,0.389166078815254,1,9,32.16,-110.9047,FALSE,TRUE,FALSE
"241","127_1",2002,8265.555,12,0,TRUE,1986,FALSE,1,TRUE,8097.75,8265.555,3738.206,4711710.85,4969179,45923129.875,0.771644678700651,1,6,34.0825,-99.1753,FALSE,FALSE,TRUE
"242","1295_1",2002,1772.933,12,0,TRUE,NA,FALSE,0,FALSE,5940.41,1772.933,1283.16,448540.126,411485,4442355.585,0.646619942524187,1,7,39.1486,-94.6405,FALSE,TRUE,FALSE
"243","1295_1",2014,2475.25,12,0,TRUE,NA,FALSE,0,FALSE,7848.61,2475.25,1809.09,625416.032,542510.82,6008750.914,0.874584265421595,1,7,39.1486,-94.6405,FALSE,TRUE,FALSE
"244","1295_2",2002,913.085,12,0,TRUE,NA,FALSE,1,FALSE,7818.7,913.085,2061.89,731297.471,653024,7234577.717,0.592618880433064,0,7,39.1486,-94.6405,FALSE,TRUE,FALSE
"245","1295_2",2014,581.832,12,0,TRUE,NA,FALSE,1,FALSE,8217.55,581.832,1875.257,661491.658,637866.03,6319177.312,0.518208490897061,0,7,39.1486,-94.6405,FALSE,TRUE,FALSE
"246","130_1",2002,6434.539,12,0,TRUE,1995,FALSE,1,TRUE,7607.19,6434.539,3528.384,3845222.81,3970798,37477817.96,0.699650945091785,1,4,33.3692,-80.1119,FALSE,FALSE,TRUE
"247","130_2",2002,9340.163,12,0,TRUE,1984,FALSE,1,TRUE,8541.39,9340.163,10568.09,4661336.429,4643297,45432099.416,0.886327707441979,1,4,33.3692,-80.1119,FALSE,FALSE,TRUE
"248","130_4",2014,1587.67,12,12,TRUE,2008,TRUE,1,TRUE,8476.46,1587.67,2040.001,4913744.525,4905142.84,47892266.114,0.768137568049973,1,4,33.3692,-80.1119,TRUE,FALSE,TRUE
"249","1355_1",2002,1549.287,12,0,TRUE,1957,FALSE,1,FALSE,8170.79,1549.287,8105.015,700754.993,626097,6829953.177,0.561850768907473,0,4,37.7889,-84.7139,FALSE,TRUE,FALSE
"250","1355_1",2014,513.277,12,0,TRUE,1957,FALSE,1,TRUE,7469.14,513.277,170.754,478948.26,437305.83,4668115.753,0.383868618863565,0,4,37.7889,-84.7139,FALSE,FALSE,TRUE
"251","1355_10",2002,19.012,12,0,FALSE,NA,FALSE,1,TRUE,302.69,19.012,0.18,16205.401,20207,279362.846,0.0202837947874761,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"252","1355_2",2002,1815.982,12,0,TRUE,1963,FALSE,1,FALSE,7131.6,1815.982,10980.42,953978.912,981014,9298038.35,0.556498042613785,0,4,37.7889,-84.7139,FALSE,TRUE,FALSE
"253","1355_2",2014,1073.984,12,0,TRUE,1963,FALSE,1,TRUE,7586.88,1073.984,1039.865,917990.117,847997.87,8947282.792,0.498353538727942,0,4,37.7889,-84.7139,FALSE,FALSE,TRUE
"254","1355_3",2002,4374.559,12,0,TRUE,1971,FALSE,1,FALSE,7172.6,4374.559,27509.586,2377876.747,2419203,23176171.49,0.583115245980223,0,4,37.7889,-84.7139,FALSE,TRUE,FALSE
"255","1355_3",2014,1561.486,12,12,TRUE,1971,TRUE,1,TRUE,6954.73,1561.486,692.489,1850139.949,1706078.05,18032609.125,0.411396113446461,0,4,37.7889,-84.7139,TRUE,FALSE,TRUE
"256","1355_5",2002,35.316,12,0,FALSE,NA,FALSE,1,FALSE,839.8,35.316,0.6,53526.988,68715,923894.881,0.0683212778982987,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"257","1355_6",2014,50.259,12,0,FALSE,NA,FALSE,1,FALSE,2008.98,50.259,0.664,130156.127,178890.14,2189657.817,0.127909691469256,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"258","1355_7",2014,68.736,12,0,FALSE,NA,FALSE,1,FALSE,1875.68,68.736,0.72,141449.681,211543.67,2379718.82,0.138429402083696,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"259","1355_8",2002,31.36,12,0,FALSE,NA,FALSE,1,TRUE,495.25,31.36,0.33,29254.597,36803,504727.712,0.0369228554904837,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"260","1355_9",2002,24.626,12,0,FALSE,NA,FALSE,1,TRUE,365.28,24.626,0.243,21758.305,27472,373772.059,0.0293225345579166,1,4,37.7889,-84.7139,FALSE,FALSE,FALSE
"261","1356_1",2002,7287.394,12,0,TRUE,1974,FALSE,1,TRUE,7289.27,7287.394,4485.875,3474608.501,NA,33865535.105,0.703471059399998,0,4,38.7497,-85.035,FALSE,FALSE,TRUE
